danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.398,0.84,2,-7.744,1,0.0512,1.69e-05,0.0722,0.318,0.231,136.408,215280,4,40.37499,10,0
0.431,0.377,2,-9.753,1,0.0288,0.749,0.0,0.211,0.353,173.67,213627,4,28.15176,11,1
0.547,0.805,8,-4.34,1,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,215333,4,27.97567,11,1
0.639,0.938,2,-2.729,1,0.0433,0.0531,0.0,0.617,0.886,112.012,249427,4,39.54707,7,1
0.523,0.947,7,-2.6,1,0.258,0.163,0.0,0.451,0.653,190.013,237552,4,15.63366,12,0
0.516,0.519,11,-10.039,0,0.403,0.0112,0.178,0.272,0.48,119.735,258024,4,58.93305,11,0
0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,4,39.86698,8,1
0.452,0.988,2,-4.233,1,0.213,2.53e-05,0.631,0.394,0.0927,130.324,260731,4,27.9319,8,0
0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,25.18913,10,1
0.81,0.652,2,-7.458,1,0.0457,0.00125,0.0622,0.08,0.565,120.004,234126,4,34.00761,10,0
0.595,0.647,4,-6.355,0,0.0316,0.128,0.0,0.672,0.44,62.04,209429,4,82.24373,6,0
0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,137448,4,29.54025,10,1
0.329,0.926,10,-3.966,0,0.141,1.68e-05,0.746,0.0816,0.464,185.124,234834,4,24.03767,12,0
0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4,41.31529,9,1
0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,231333,4,63.61771,9,1
0.664,0.384,0,-10.569,1,0.0455,0.488,0.0435,0.108,0.396,116.242,151403,3,81.75236,6,0
0.235,0.789,7,-7.613,1,0.0519,2.32e-06,0.92,0.192,0.324,139.35,73107,4,34.96538,4,0
0.688,0.384,9,-8.824,0,0.375,0.2,0.0,0.708,0.432,162.097,206120,4,20.03193,11,1
0.472,0.838,6,-3.918,0,0.161,0.13,1.52e-05,0.283,0.818,182.816,272707,3,55.94192,13,0
0.593,0.776,0,-4.343,0,0.0325,0.216,2.94e-05,0.329,0.634,81.992,215457,4,24.99648,10,0
0.504,0.111,0,-17.733,0,0.0433,0.97,0.924,0.111,0.191,130.487,221820,4,35.85664,11,0
0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,4,53.1056,7,1
0.67,0.737,9,-6.794,1,0.0434,0.223,0.0,0.325,0.754,92.983,182400,4,38.58872,8,1
0.45,0.915,5,-5.935,1,0.0687,0.00336,0.00301,0.0346,0.582,116.17,153933,4,19.72323,8,0
0.263,0.856,9,-6.095,1,0.0964,0.000778,0.6,0.268,0.129,155.134,321627,4,27.66846,13,0
0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,242013,4,37.4138,11,1
0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680,4,56.37931,8,1
0.56,0.872,3,-4.269,1,0.14,0.0239,7.52e-06,0.371,0.681,126.053,205933,4,45.91518,10,1
0.458,0.957,1,-4.486,1,0.083,0.00645,0.0,0.335,0.545,150.046,222227,4,48.23724,7,0
0.561,0.445,4,-7.569,1,0.0556,0.506,0.0,0.113,0.73,162.566,164746,4,37.50495,8,0
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,59.66669,7,1
0.515,0.865,6,-4.065,0,0.161,0.0251,5.59e-05,0.971,0.372,158.053,260519,4,38.33258,15,1
0.724,0.786,7,-9.393,1,0.0483,0.0138,0.85,0.111,0.0382,109.996,424500,4,18.18933,14,0
0.782,0.422,10,-7.691,0,0.0512,0.541,0.772,0.107,0.701,90.861,304040,4,52.31607,11,0
0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607,4,67.42189,9,1
0.51,0.431,8,-10.048,0,0.118,0.503,0.0,0.182,0.77,86.959,117200,3,31.13751,6,0
0.213,0.966,7,-5.3,0,0.0863,1.06e-05,0.878,0.142,0.143,94.388,657005,4,36.19777,19,0
0.653,0.74,5,-4.946,1,0.0398,0.0359,1.47e-06,0.0469,0.746,138.015,335893,4,32.84019,16,0
0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4,22.72264,9,1
0.697,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.822,90.015,200453,4,33.70704,9,1
0.706,0.786,0,-3.417,0,0.0909,0.26,0.0,0.38,0.749,150.035,199387,4,26.88523,9,1
0.356,0.469,6,-8.403,0,0.12,0.361,0.882,0.396,0.231,85.228,302211,4,23.77058,15,0
0.58,0.75,4,-4.421,1,0.194,0.159,0.0,0.274,0.728,86.938,229107,4,53.04711,10,1
0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4,78.34329,7,1
0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4,20.25545,10,1
0.0804,0.0836,11,-21.007,1,0.04,0.767,0.853,0.119,0.0498,82.14,266840,3,128.53203,11,0
0.575,0.482,0,-12.186,1,0.0323,0.721,0.0759,0.269,0.364,131.77,221600,4,37.89404,7,0
0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,208330,4,44.96767,10,1
0.817,0.683,10,-6.59,1,0.139,0.214,8.62e-06,0.0798,0.815,119.053,188911,4,65.90026,5,0
0.842,0.821,1,-9.86,1,0.163,0.0413,0.00249,0.346,0.594,101.986,202160,4,20.45929,12,0
0.754,0.615,6,-8.746,0,0.0461,0.0304,0.00578,0.179,0.62,90.005,216422,4,23.68503,9,0
0.708,0.79,9,-4.49,0,0.0544,0.015,3.22e-05,0.272,0.657,131.075,208667,4,34.31392,8,1
0.189,0.954,11,-4.084,1,0.102,0.00036,0.0432,0.602,0.0528,80.183,255293,4,35.7409,13,0
0.3,0.985,7,-3.161,1,0.112,0.00884,0.0,0.0788,0.53,171.613,164160,4,33.3251,10,0
0.775,0.919,7,-13.044,1,0.0426,0.359,0.922,0.118,0.0335,129.988,421210,4,70.85815,17,0
0.589,0.641,5,-8.12,1,0.0838,0.205,0.0,0.0864,0.57,160.031,179347,4,35.1358,7,1
0.609,0.798,5,-4.448,0,0.0404,0.018,8.68e-06,0.434,0.401,130.034,209760,4,81.4581,7,0
0.497,0.542,5,-7.398,1,0.0315,0.16,1.4e-05,0.084,0.0707,93.57,276400,4,37.17849,11,0
0.738,0.483,6,-8.915,0,0.0403,0.0262,0.616,0.106,0.355,93.458,285014,4,30.37254,12,1
0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,251423,4,26.52023,11,1
0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,228173,4,44.06129,10,1
0.768,0.828,10,-3.877,0,0.184,0.413,0.0,0.203,0.81,99.958,220159,4,28.71095,11,0
0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4,25.79624,12,1
0.138,0.152,0,-17.319,1,0.0685,0.858,0.848,0.119,0.0349,81.558,208000,5,50.69956,9,0
0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,224920,4,45.17219,9,1
0.374,0.023,5,-20.869,0,0.0479,0.988,0.893,0.102,0.358,138.158,268346,3,28.43784,16,0
0.63,0.934,4,-2.559,1,0.0589,0.0186,0.0,0.324,0.905,89.992,182960,4,26.72317,7,1
0.384,0.992,10,-3.249,0,0.125,3.36e-05,7.79e-05,0.565,0.0988,160.038,235640,4,36.82848,11,0
0.306,0.214,4,-12.518,1,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,271093,4,34.6764,11,1
0.448,0.782,9,-6.766,0,0.458,0.378,0.0,0.114,0.694,74.037,210704,4,31.50573,7,1
0.213,0.903,1,-12.154,1,0.112,4.95e-05,0.842,0.151,0.265,140.969,315000,4,66.16864,13,0
0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4,58.62868,8,1
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4,46.41927,9,1
0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,233546,4,48.30754,11,1
0.208,0.516,7,-8.479,1,0.0335,0.108,0.631,0.144,0.169,113.07,216944,4,48.93765,8,0
0.378,0.891,10,-4.735,1,0.0428,1.03e-05,0.0136,0.777,0.14,96.105,253867,4,48.45906,11,0
0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,193107,4,26.55089,10,1
0.661,0.788,11,-7.828,0,0.141,0.00436,0.728,0.242,0.294,169.935,346118,4,39.35305,11,0
0.454,0.865,4,-3.841,1,0.0561,0.0323,0.0,0.186,0.34,166.018,225760,4,28.77377,11,1
0.506,0.955,4,-6.801,0,0.0893,5.64e-05,0.0228,0.0943,0.257,111.196,242116,4,35.17601,12,0
0.361,0.244,7,-10.678,1,0.0293,0.816,1.84e-05,0.088,0.366,84.962,253533,4,43.31302,14,0
0.754,0.615,6,-8.746,0,0.0461,0.0304,0.00578,0.179,0.62,90.005,216422,4,23.68503,9,0
0.792,0.563,1,-4.836,1,0.0787,0.318,0.0,0.13,0.321,134.022,224213,4,72.13853,11,1
0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,134347,4,50.80174,7,1
0.577,0.858,10,-6.711,0,0.139,0.000299,0.0899,0.557,0.612,96.347,320893,4,54.4449,10,0
0.612,0.791,6,-3.519,1,0.0291,0.224,0.0,0.112,0.786,133.977,207040,4,48.57322,8,1
0.0805,0.957,6,-3.842,1,0.0966,7.3e-05,0.88,0.32,0.0374,170.144,826218,5,48.33551,28,0
0.346,0.0127,8,-41.408,1,0.141,2.31e-05,0.0245,0.0864,0.184,82.447,315600,4,57.95194,11,0
0.616,0.641,1,-6.696,1,0.0354,0.0104,0.0,0.0813,0.134,107.979,218107,4,22.40093,10,0
0.197,0.977,1,-7.156,1,0.172,1.82e-05,0.943,0.324,0.115,124.868,245000,4,26.82766,9,0
0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,206187,4,31.46021,11,1
0.764,0.739,1,-6.422,1,0.0574,0.403,0.0,0.0821,0.77,132.995,252253,4,30.1019,11,1
0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853,254880,4,29.07343,11,1
0.509,0.476,8,-7.959,1,0.0396,0.403,0.000185,0.178,0.36,88.054,272727,4,65.47549,9,0
0.571,0.744,7,-7.878,1,0.146,0.435,0.0,0.829,0.868,81.052,276284,4,35.225,13,0
0.172,0.148,10,-18.667,1,0.0394,0.908,0.763,0.0834,0.038,123.948,412891,3,21.75482,27,0
0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,4,32.70325,12,1
0.768,0.62,2,-7.399,1,0.0658,0.139,0.0,0.521,0.589,132.035,225960,4,23.38601,11,1
0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4,27.33844,11,1
0.925,0.518,8,-5.831,1,0.106,0.00433,0.0,0.0976,0.241,120.064,231067,4,24.26451,9,1
0.673,0.43,11,-8.97,1,0.0434,0.624,0.0411,0.082,0.605,79.939,190247,4,30.86975,8,0
0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,4,47.9462,7,1
0.162,0.0194,9,-28.806,0,0.0496,0.99,0.952,0.0872,0.0282,131.473,216592,3,19.54251,13,0
0.516,0.0443,7,-21.661,1,0.0476,0.986,0.931,0.108,0.206,137.809,289909,4,29.82146,11,0
0.704,0.666,0,-7.092,1,0.0237,0.276,4.13e-06,0.0992,0.83,108.916,238893,4,18.62954,11,0
0.565,0.832,10,-5.732,0,0.114,0.0247,0.0,0.26,0.233,112.827,192133,4,51.69151,8,1
0.447,0.989,9,-3.628,1,0.129,0.000289,0.0148,0.324,0.235,78.862,205627,4,24.43816,9,0
0.66,0.807,11,-7.92,0,0.393,0.00655,6.16e-06,0.0658,0.546,119.965,282000,4,38.03877,10,0
0.689,0.353,5,-13.69,0,0.0371,0.814,0.00201,0.12,0.8,81.995,172016,4,46.0383,5,0
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,4,56.72941,9,1
0.436,0.559,1,-7.408,0,0.0387,0.00792,0.0,0.101,0.212,118.023,198520,4,47.84832,10,0
0.748,0.469,4,-9.619,0,0.0586,0.00225,0.0894,0.066,0.191,140.024,263865,4,21.2652,11,0
0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,4,36.4886,18,1
0.693,0.723,2,-7.513,1,0.164,8.49e-05,0.773,0.121,0.402,184.003,196282,4,66.98812,8,0
0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,4,66.14638,5,1
0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.671,237248,4,44.56974,9,1
0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,67.42753,13,1
0.511,0.718,11,-6.293,0,0.404,0.000322,0.0,0.111,0.267,166.42,362839,4,36.28663,19,1
0.702,0.53,3,-4.384,1,0.0296,0.679,0.0,0.241,0.319,112.036,275147,4,16.78126,14,1
0.433,0.997,0,-3.386,0,0.312,0.00383,0.597,0.436,0.0391,140.011,288054,4,122.52501,7,0
0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,290907,4,31.34795,13,1
0.678,0.484,1,-6.647,0,0.43,0.735,0.0,0.117,0.219,190.04,202320,4,40.78937,13,1
0.715,0.68,11,-6.57,1,0.14,0.00704,0.0,0.139,0.473,140.991,280667,4,27.4165,15,1
0.681,0.496,4,-8.223,0,0.0453,0.332,0.00412,0.11,0.0661,97.993,256240,4,76.71725,11,0
0.447,0.553,7,-12.106,1,0.0428,0.581,0.711,0.102,0.459,93.349,135667,3,24.62635,6,0
0.231,0.866,9,-5.131,1,0.0517,3.62e-05,0.000552,0.29,0.191,138.311,255960,4,25.84663,10,1
0.369,0.951,10,-1.774,0,0.0569,0.000264,0.0853,0.249,0.349,175.027,276558,4,23.63382,15,0
0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467,4,41.56043,7,1
0.855,0.787,8,-4.134,0,0.334,0.313,0.0,0.194,0.702,88.003,279867,4,24.99546,9,1
0.205,0.43,0,-9.997,0,0.0332,0.0225,0.783,0.0796,0.035,140.156,575345,4,47.92946,23,0
0.377,0.566,11,-6.173,1,0.044,0.134,0.0,0.135,0.222,154.875,365419,4,24.00343,17,0
0.424,0.639,1,-19.469,1,0.0634,0.378,0.266,0.444,0.975,159.088,173600,4,76.03829,8,0
0.688,0.631,9,-5.612,1,0.13,0.063,0.0,0.108,0.854,186.066,192253,4,33.57385,10,1
0.525,0.908,8,-8.501,1,0.064,0.00411,0.775,0.145,0.0372,123.964,146929,4,54.06965,6,0
0.465,0.811,7,-5.392,1,0.0619,0.273,0.0,0.0968,0.811,76.776,169347,4,34.18457,7,0
0.362,0.381,0,-8.789,0,0.0457,0.905,0.00183,0.0737,0.334,74.582,608467,4,23.85848,22,0
0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,234308,4,27.39501,11,1
0.842,0.821,1,-9.86,1,0.163,0.0413,0.00249,0.346,0.594,101.986,202160,4,20.45929,12,0
0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,4,27.86278,13,1
0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.279,0.676,118.014,232320,4,24.5984,11,1
0.466,0.961,1,-4.17,0,0.118,0.000307,0.000483,0.915,0.171,78.956,172147,4,22.59692,8,0
0.766,0.739,1,-10.364,1,0.0805,0.0192,0.0794,0.229,0.185,118.005,296520,4,33.08374,10,1
0.516,0.745,9,-5.674,1,0.0381,0.138,0.0,0.114,0.77,177.781,235147,4,21.91768,10,1
0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4,37.81045,15,1
0.32,0.925,9,-4.417,0,0.124,1.19e-06,0.927,0.318,0.6,120.263,171510,4,82.56013,7,0
0.738,0.952,6,-3.386,0,0.0515,0.0631,0.0,0.216,0.899,122.0,211293,4,33.29399,10,1
0.77,0.928,7,-6.928,1,0.17,0.00199,0.0591,0.664,0.51,101.816,301709,4,16.70598,13,0
0.526,0.17,9,-13.089,0,0.0411,0.823,0.777,0.114,0.18,117.414,322133,4,29.4822,14,0
0.209,0.015,5,-31.367,1,0.0426,0.991,0.193,0.059,0.0828,76.21,244907,3,55.05862,16,0
0.457,0.408,9,-11.474,1,0.0307,0.803,0.884,0.126,0.128,117.052,257533,4,84.01312,7,0
0.515,0.0356,1,-41.568,1,0.111,0.000943,0.000107,0.0786,0.119,101.757,356832,3,66.71799,18,0
0.393,0.558,7,-5.872,0,0.045,0.433,0.0,0.123,0.236,181.735,201818,3,28.42415,8,0
0.311,0.702,4,-10.027,0,0.0906,0.129,2.52e-05,0.111,0.0901,150.297,206000,4,49.20656,9,0
0.269,0.412,3,-10.768,0,0.0544,0.0347,0.902,0.127,0.188,109.806,329867,4,34.34836,8,0
0.479,0.265,2,-13.305,1,0.0287,0.87,0.674,0.148,0.224,140.607,397933,4,23.99747,19,0
0.406,0.0376,0,-24.348,1,0.0387,0.996,0.934,0.105,0.203,95.835,335280,3,37.25067,15,0
0.491,0.0211,0,-27.538,0,0.064,0.92,0.886,0.109,0.599,64.878,141067,3,41.20611,5,0
0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4,24.71805,8,1
0.654,0.839,9,-5.076,0,0.443,0.00531,0.0,0.308,0.549,74.886,255867,4,41.08412,12,1
0.568,0.488,2,-11.07,0,0.0453,0.0178,0.0,0.166,0.733,140.445,178733,4,27.32628,10,0
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,28.69559,6,1
0.632,0.775,7,-4.648,1,0.078,0.434,0.0,0.266,0.331,125.002,227600,4,31.91137,10,0
0.464,0.889,5,-5.042,1,0.0497,0.0389,0.0272,0.31,0.539,87.858,232720,4,90.35559,6,1
0.635,0.878,2,-5.82,1,0.0597,0.0699,0.0,0.0389,0.935,143.039,178260,4,66.21689,5,0
0.79,0.629,9,-7.172,1,0.138,0.179,0.0,0.356,0.833,124.063,127742,4,30.53178,8,1
0.874,0.727,8,-7.689,1,0.0777,0.09,5.83e-06,0.0759,0.427,98.97,214160,4,39.34395,7,1
0.266,0.848,9,-5.965,1,0.0855,0.000139,5.29e-05,0.0803,0.715,97.113,162627,4,69.00818,6,0
0.248,0.419,2,-14.917,0,0.0397,0.458,0.649,0.284,0.0349,103.209,122870,4,28.56658,5,0
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,50.2676,5,1
0.312,0.507,9,-6.477,1,0.0346,5.45e-06,0.186,0.0959,0.0571,105.895,524320,4,35.26564,21,0
0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,181627,4,31.07414,9,1
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,59.813,9,1
0.68,0.755,6,-5.509,0,0.029,0.0206,0.0,0.21,0.824,101.048,155440,4,29.76075,8,1
0.121,0.186,3,-17.361,1,0.0427,0.675,0.942,0.102,0.0321,96.161,351640,3,15.80429,22,0
0.376,0.987,5,-5.656,0,0.105,0.000274,0.0134,0.941,0.119,92.068,184227,4,80.9683,5,0
0.438,0.227,10,-20.179,0,0.0361,0.901,0.357,0.112,0.0744,104.125,92600,4,37.50934,4,0
0.0989,0.932,1,-9.917,1,0.0976,4.6e-06,0.922,0.308,0.195,196.411,226543,3,44.45941,10,0
0.162,0.0349,11,-24.354,1,0.0498,0.957,0.964,0.0912,0.0348,131.439,119333,4,48.59233,6,0
0.614,0.715,0,-6.451,1,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,4,23.8841,12,1
0.696,0.513,6,-5.567,0,0.0424,0.00508,0.0,0.0682,0.144,129.859,191173,4,61.00735,9,1
0.427,0.891,2,-7.341,1,0.107,1.31e-05,1.72e-05,0.271,0.505,144.933,112410,4,53.04736,6,0
0.366,0.965,0,-3.478,1,0.0373,0.000257,0.00137,0.654,0.664,112.288,314547,4,35.0742,14,0
0.157,0.394,9,-17.733,1,0.0492,0.935,0.993,0.11,0.0716,132.476,347402,4,41.51813,12,0
0.388,0.891,6,-3.338,0,0.0816,0.000552,0.0246,0.336,0.533,172.065,214107,4,48.07048,7,0
0.482,0.696,0,-6.646,0,0.089,0.285,2.03e-06,0.115,0.655,183.932,230431,4,32.10163,13,0
0.488,0.865,7,-7.54,1,0.1,0.000197,0.0286,0.361,0.551,178.2,259336,4,60.59152,11,0
0.872,0.857,11,-7.027,1,0.0632,4.08e-05,0.801,0.0759,0.511,134.032,273931,4,105.2963,8,0
0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,293947,4,104.98383,8,1
0.569,0.594,8,-7.591,0,0.503,0.316,9.41e-06,0.0729,0.485,85.007,283200,4,44.77504,12,0
0.652,0.643,9,-5.667,0,0.0353,0.318,2.87e-06,0.208,0.109,104.932,228227,4,37.74381,13,1
0.471,0.115,10,-16.018,1,0.035,0.948,0.0,0.112,0.253,106.061,277413,3,25.34552,13,0
0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,177391,3,28.11944,9,1
0.673,0.629,11,-7.788,0,0.0436,0.113,0.852,0.155,0.926,149.041,292550,4,26.09869,13,0
0.47,0.333,5,-19.166,0,0.0344,0.945,0.926,0.134,0.725,183.327,369254,3,37.90066,17,0
0.412,0.981,4,-4.647,1,0.0691,0.037,2.51e-06,0.36,0.61,182.038,171130,4,32.29631,12,0
0.354,0.0106,9,-29.524,0,0.039,0.993,0.968,0.106,0.106,75.606,128042,3,31.29576,7,0
0.264,0.984,8,-8.77,1,0.137,6.77e-06,0.876,0.479,0.184,94.842,285960,4,25.09146,12,0
0.656,0.917,0,-4.652,1,0.0495,0.045,0.000732,0.0878,0.961,152.067,181000,4,26.70869,8,1
0.309,0.161,9,-19.658,0,0.0343,0.967,0.31,0.12,0.228,100.09,311307,3,59.86804,10,0
0.578,0.937,2,-5.685,1,0.0481,0.0294,0.0,0.122,0.479,102.98,191747,4,47.39989,5,1
0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,119.939,247520,4,31.75658,9,1
0.833,0.143,5,-16.724,1,0.128,0.994,0.931,0.129,0.672,106.061,156792,4,44.7032,8,0
0.843,0.795,7,-6.592,1,0.102,0.00304,0.0325,0.0731,0.066,115.997,372414,4,91.82664,11,0
0.546,0.475,11,-12.679,1,0.0316,1.5e-05,0.903,0.0696,0.0325,102.01,212004,4,57.7679,9,0
0.367,0.443,10,-7.286,1,0.0303,0.807,0.0,0.0796,0.637,72.837,185501,3,38.99773,9,1
0.368,0.321,3,-5.904,1,0.0272,0.769,0.0,0.135,0.0673,139.001,188120,4,37.99126,11,1
0.405,0.756,6,-6.361,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240,4,29.67882,15,0
0.518,0.709,2,-5.234,1,0.0476,0.075,0.0,0.0935,0.514,127.083,307347,4,22.36687,15,1
0.885,0.658,1,-8.877,1,0.0927,0.124,0.827,0.693,0.795,106.646,336178,4,36.95005,13,0
0.692,0.468,10,-11.754,0,0.0926,0.0448,0.741,0.238,0.41,99.99,369600,4,32.42268,12,0
0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4,22.0471,14,1
0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,197804,4,36.39185,10,0
0.582,0.827,0,-4.57,0,0.183,0.0377,0.000193,0.0515,0.881,94.997,192000,4,53.77439,6,0
0.162,0.627,11,-17.283,0,0.0437,0.401,0.893,0.957,0.49,143.658,184933,4,34.56966,9,0
0.361,0.0165,0,-27.874,1,0.0615,0.995,0.967,0.0834,0.452,114.346,144500,3,98.1223,4,0
0.705,0.75,1,-4.558,1,0.0522,0.0632,0.0,0.146,0.392,77.817,241947,4,51.08788,11,1
0.772,0.885,1,-4.736,1,0.0847,0.193,9.48e-06,0.0953,0.512,94.98,205360,4,42.06009,10,1
0.831,0.844,1,-4.589,1,0.0585,0.217,0.0,0.115,0.768,112.048,211292,4,38.86894,7,0
0.331,0.622,5,-7.291,0,0.092,0.858,0.0,0.104,0.388,64.468,228093,3,27.74623,10,1
0.788,0.592,6,-9.654,0,0.0466,0.00738,0.277,0.109,0.663,121.999,379074,4,47.70647,17,0
0.198,0.293,2,-12.173,1,0.0408,0.605,0.993,0.114,0.109,59.302,147269,3,26.73023,7,0
0.305,0.42,8,-9.924,1,0.049,0.878,0.0809,0.469,0.252,180.11,248840,3,46.15987,10,0
0.19,0.971,9,-5.581,1,0.224,0.000152,0.845,0.0548,0.115,96.523,228587,4,23.60708,7,0
0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,197600,4,49.44186,8,1
0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,248472,5,96.12728,9,1
0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,28.8348,8,1
0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,4,44.43642,7,1
0.816,0.811,7,-11.183,1,0.0775,0.0515,0.872,0.107,0.77,122.991,343415,4,31.94427,11,0
0.61,0.424,4,-6.489,0,0.0311,0.384,0.000148,0.11,0.207,108.416,215933,4,19.23937,10,0
0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4,34.52823,8,1
0.631,0.819,9,-4.24,1,0.122,0.0767,0.0,0.1,0.733,125.928,233173,4,34.21275,10,1
0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,4,64.97581,6,1
0.769,0.277,10,-8.375,1,0.095,0.897,0.862,0.118,0.641,80.951,93635,4,0.0,2,0
0.497,0.312,11,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036,203373,4,58.95527,9,1
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,60.60075,9,1
0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,31.08028,11,1
0.781,0.779,0,-8.143,1,0.0455,0.0178,0.139,0.386,0.612,134.007,234160,4,24.36284,10,0
0.657,0.626,9,-6.933,1,0.543,0.00221,0.00299,0.131,0.762,92.015,220493,4,53.32746,10,1
0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4,31.7196,11,1
0.694,0.888,1,-4.884,0,0.0678,0.0601,2.6e-06,0.0507,0.733,128.001,247593,4,23.69249,10,0
0.492,0.888,5,-4.112,1,0.0672,0.0244,2.54e-06,0.412,0.671,141.049,212733,4,36.02581,8,1
0.659,0.672,9,-7.442,1,0.264,0.413,0.0,0.125,0.452,139.868,178286,4,66.88976,8,1
